"","x","sample_id","replicate_id","control_status","sample_ID","sample_name","experiment_group","fastq_filepath","raw_total_sequences","reads_mapped","error_rate","average_quality","percent_mapped","percent_peptides_detected","percent_peptides_between_10_and_100"
"519","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n2_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",6,"GEN00227897","empirical","CTL_FU.RP-119_D-1","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227897_1.trim.fastq.gz",30432,6102,0.002994864,34.9,20.051261829653,4.14168427454252,0.00155936907927053
"520","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n2_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",7,"GEN00227898","empirical","CTL_FU.RP-119_D-2","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227898_1.trim.fastq.gz",1556060,907190,0.001841926,35.1,58.3004511394162,47.5747912394645,17.9374225188489
"521","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n2_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",0,"GEN00228373","empirical","CTL_RA.A150553759_D-1","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228373_1.trim.fastq.gz",4051614,2266324,0.001847827,35,55.9363256223322,14.6268819635575,2.40376743569552
"522","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n2_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",1,"GEN00228374","empirical","CTL_RA.A150553759_D-2","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228374_1.trim.fastq.gz",4589525,2552093,0.001710669,35,55.6069092117376,13.6772261942818,3.07429613978184
"523","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n2_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",2,"GEN00227705","beads_only","CONTROL.PBS_D-1","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227705_1.trim.fastq.gz",1388755,766677,0.00181161,35,55.2060658647494,59.9741144732841,18.6937165222951
"524","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n2_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",3,"GEN00227706","beads_only","CONTROL.PBS_D-2","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227706_1.trim.fastq.gz",1819674,984435,0.001802454,35,54.0995255194062,60.3179553552633,21.9941211785711
"525","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n2_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",4,"GEN00227707","beads_only","CONTROL.PBS_D-3","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227707_1.trim.fastq.gz",2927424,1553801,0.001856503,35,53.0774155025032,66.9164256141965,29.6732342094389
"526","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n2_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",5,"GEN00227735","library","CONTROL.Input_Library_D-1","CONTROL.Input_Library","CONTROL","../data-raw/fastq/FC_07272_GEN00227735_1.trim.fastq.gz",5266562,2979241,0.00178165,35.2,56.5689913078019,76.9813733363481,34.5408047903818
"527","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n2_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",6,"GEN00227897","empirical","CTL_FU.RP-119_D-1","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227897_1.trim.fastq.gz",30432,6140,0.003246054,34.9,20.1761303890641,4.16507481073158,0.00155936907927053
"528","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n2_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",7,"GEN00227898","empirical","CTL_FU.RP-119_D-2","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227898_1.trim.fastq.gz",1556060,908354,0.001893339,35.1,58.3752554528746,47.5849271384798,17.9576943168794
"529","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",0,"GEN00228373","empirical","CTL_RA.A150553759_D-1","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228373_1.trim.fastq.gz",4051614,2267952,0.001875446,35,55.9765071401175,14.6915957803473,2.41078459655223
"530","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",1,"GEN00228374","empirical","CTL_RA.A150553759_D-2","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228374_1.trim.fastq.gz",4589525,2553938,0.001738497,35,55.6471094503244,13.7232275821203,3.08365235425747
"531","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",2,"GEN00227705","beads_only","CONTROL.PBS_D-1","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227705_1.trim.fastq.gz",1388755,767205,0.001837955,35,55.2440855298451,60.016997122964,18.7030727367707
"532","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",3,"GEN00227706","beads_only","CONTROL.PBS_D-2","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227706_1.trim.fastq.gz",1819674,985000,0.001824175,35,54.1305750370671,60.348363052309,22.0026977085071
"533","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",4,"GEN00227707","beads_only","CONTROL.PBS_D-3","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227707_1.trim.fastq.gz",2927424,1554843,0.001882033,35,53.1130099363809,66.9678847938124,29.6818107393748
"534","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",5,"GEN00227735","library","CONTROL.Input_Library_D-1","CONTROL.Input_Library","CONTROL","../data-raw/fastq/FC_07272_GEN00227735_1.trim.fastq.gz",5266562,2980430,0.00179667,35.2,56.5915677058392,77.0226966169488,34.5525000584763
"535","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",6,"GEN00227897","empirical","CTL_FU.RP-119_D-1","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227897_1.trim.fastq.gz",30432,6159,0.003354081,34.9,20.2385646687697,4.17599039428647,0.00155936907927053
"536","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",7,"GEN00227898","empirical","CTL_FU.RP-119_D-2","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227898_1.trim.fastq.gz",1556060,908870,0.001913653,35.1,58.4084161279128,47.6028598828914,17.9631521086568
"537","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",0,"GEN00228373","empirical","CTL_RA.A150553759_D-1","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228373_1.trim.fastq.gz",4051614,2268216,0.001881692,35,55.9830230619205,14.6923754648869,2.41078459655223
"538","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",1,"GEN00228374","empirical","CTL_RA.A150553759_D-2","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228374_1.trim.fastq.gz",4589525,2554244,0.001744911,35,55.653776806968,13.7247869511995,3.08287266971783
"539","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",2,"GEN00227705","beads_only","CONTROL.PBS_D-1","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227705_1.trim.fastq.gz",1388755,767307,0.00184513,35,55.2514302378749,60.0177768075037,18.70463210585
"540","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",3,"GEN00227706","beads_only","CONTROL.PBS_D-2","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227706_1.trim.fastq.gz",1819674,985114,0.001830568,35,54.1368398954978,60.3499224213883,22.0034773930468
"541","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",4,"GEN00227707","beads_only","CONTROL.PBS_D-3","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227707_1.trim.fastq.gz",2927424,1555028,0.001888382,35,53.1193294855819,66.9702238474313,29.6833701084541
"542","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",5,"GEN00227735","library","CONTROL.Input_Library_D-1","CONTROL.Input_Library","CONTROL","../data-raw/fastq/FC_07272_GEN00227735_1.trim.fastq.gz",5266562,2980684,0.001801301,35.2,56.5963905864965,77.0234763014884,34.5548391120953
"543","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",6,"GEN00227897","empirical","CTL_FU.RP-119_D-1","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227897_1.trim.fastq.gz",30432,6164,0.003398376,34.9,20.2549947423764,4.17910913244501,0.00155936907927053
"544","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",7,"GEN00227898","empirical","CTL_FU.RP-119_D-2","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227898_1.trim.fastq.gz",1556060,909064,0.001925125,35.1,58.4208835134892,47.603639567431,17.9662708468154
"545","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",0,"GEN00228373","empirical","CTL_RA.A150553759_D-1","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228373_1.trim.fastq.gz",4051614,2267952,0.001875446,35,55.9765071401175,14.6915957803473,2.41078459655223
"546","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",1,"GEN00228374","empirical","CTL_RA.A150553759_D-2","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228374_1.trim.fastq.gz",4589525,2553938,0.001738497,35,55.6471094503244,13.7232275821203,3.08365235425747
"547","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",2,"GEN00227705","beads_only","CONTROL.PBS_D-1","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227705_1.trim.fastq.gz",1388755,767205,0.001837955,35,55.2440855298451,60.016997122964,18.7030727367707
"548","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",3,"GEN00227706","beads_only","CONTROL.PBS_D-2","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227706_1.trim.fastq.gz",1819674,985000,0.001824175,35,54.1305750370671,60.348363052309,22.0026977085071
"549","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",4,"GEN00227707","beads_only","CONTROL.PBS_D-3","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227707_1.trim.fastq.gz",2927424,1554843,0.001882033,35,53.1130099363809,66.9678847938124,29.6818107393748
"550","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",5,"GEN00227735","library","CONTROL.Input_Library_D-1","CONTROL.Input_Library","CONTROL","../data-raw/fastq/FC_07272_GEN00227735_1.trim.fastq.gz",5266562,2980430,0.00179667,35.2,56.5915677058392,77.0226966169488,34.5525000584763
"551","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",6,"GEN00227897","empirical","CTL_FU.RP-119_D-1","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227897_1.trim.fastq.gz",30432,6159,0.003354081,34.9,20.2385646687697,4.17599039428647,0.00155936907927053
"552","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",7,"GEN00227898","empirical","CTL_FU.RP-119_D-2","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227898_1.trim.fastq.gz",1556060,908870,0.001913653,35.1,58.4084161279128,47.6028598828914,17.9631521086568
"553","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",0,"GEN00228373","empirical","CTL_RA.A150553759_D-1","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228373_1.trim.fastq.gz",4051614,2268216,0.001881692,35,55.9830230619205,14.6923754648869,2.41078459655223
"554","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",1,"GEN00228374","empirical","CTL_RA.A150553759_D-2","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228374_1.trim.fastq.gz",4589525,2554244,0.001744911,35,55.653776806968,13.7247869511995,3.08287266971783
"555","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",2,"GEN00227705","beads_only","CONTROL.PBS_D-1","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227705_1.trim.fastq.gz",1388755,767307,0.00184513,35,55.2514302378749,60.0177768075037,18.70463210585
"556","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",3,"GEN00227706","beads_only","CONTROL.PBS_D-2","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227706_1.trim.fastq.gz",1819674,985114,0.001830568,35,54.1368398954978,60.3499224213883,22.0034773930468
"557","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",4,"GEN00227707","beads_only","CONTROL.PBS_D-3","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227707_1.trim.fastq.gz",2927424,1555028,0.001888382,35,53.1193294855819,66.9702238474313,29.6833701084541
"558","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",5,"GEN00227735","library","CONTROL.Input_Library_D-1","CONTROL.Input_Library","CONTROL","../data-raw/fastq/FC_07272_GEN00227735_1.trim.fastq.gz",5266562,2980684,0.001801301,35.2,56.5963905864965,77.0234763014884,34.5548391120953
"559","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",6,"GEN00227897","empirical","CTL_FU.RP-119_D-1","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227897_1.trim.fastq.gz",30432,6164,0.003398376,34.9,20.2549947423764,4.17910913244501,0.00155936907927053
"560","20231219_PASC_phipflow_SEARCH2_debug_trim75.0_n3_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",7,"GEN00227898","empirical","CTL_FU.RP-119_D-2","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227898_1.trim.fastq.gz",1556060,909064,0.001925125,35.1,58.4208835134892,47.603639567431,17.9662708468154
"561","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",0,"GEN00228373","empirical","CTL_RA.A150553759_D-1","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228373_1.trim.fastq.gz",4027763,2874083,0.00162898,35.3,71.3568052539338,17.8415213204737,2.81310181900403
"562","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",1,"GEN00228374","empirical","CTL_RA.A150553759_D-2","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228374_1.trim.fastq.gz",4562941,3259085,0.001519426,35.3,71.4250962263154,16.3850706004351,3.72455304583765
"563","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",2,"GEN00227705","beads_only","CONTROL.PBS_D-1","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227705_1.trim.fastq.gz",1380993,1003893,0.00166916,35.3,72.6935618066131,72.6361913969608,23.8801780799489
"564","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",3,"GEN00227706","beads_only","CONTROL.PBS_D-2","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227706_1.trim.fastq.gz",1809703,1288863,0.001656741,35.3,71.2195868603854,72.6681584630858,27.7879569926008
"565","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",4,"GEN00227707","beads_only","CONTROL.PBS_D-3","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227707_1.trim.fastq.gz",2911105,2036770,0.001692141,35.3,69.9655285535905,80.0166852491482,37.1496292600014
"566","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",5,"GEN00227735","library","CONTROL.Input_Library_D-1","CONTROL.Input_Library","CONTROL","../data-raw/fastq/FC_07272_GEN00227735_1.trim.fastq.gz",5246994,3886399,0.001598893,35.4,74.0690574450819,88.7663051529351,43.6919622320809
"567","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",6,"GEN00227897","empirical","CTL_FU.RP-119_D-1","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227897_1.trim.fastq.gz",30292,7914,0.003084991,35.2,26.125709758352,5.28470180964782,0.00389842269817632
"568","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd0_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",7,"GEN00227898","empirical","CTL_FU.RP-119_D-2","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227898_1.trim.fastq.gz",1551887,1178674,0.001784481,35.4,75.9510196296509,57.6054328418722,22.3948790319437
"569","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",0,"GEN00228373","empirical","CTL_RA.A150553759_D-1","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228373_1.trim.fastq.gz",4027763,2875162,0.001646261,35.3,71.3835943177392,17.8485384813305,2.81388150354367
"570","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",1,"GEN00228374","empirical","CTL_RA.A150553759_D-2","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228374_1.trim.fastq.gz",4562941,3260330,0.00153722,35.3,71.4523812602442,16.3897487076729,3.72611241491692
"571","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",2,"GEN00227705","beads_only","CONTROL.PBS_D-1","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227705_1.trim.fastq.gz",1380993,1004282,0.001687004,35.3,72.7217299435986,72.6447679268968,23.8895342944245
"572","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",3,"GEN00227706","beads_only","CONTROL.PBS_D-2","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227706_1.trim.fastq.gz",1809703,1289354,0.001674538,35.3,71.2467183841769,72.672056885784,27.7980928916161
"573","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",4,"GEN00227707","beads_only","CONTROL.PBS_D-3","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227707_1.trim.fastq.gz",2911105,2037561,0.001710051,35.3,69.9927003663557,80.0244820945446,37.1613245280959
"574","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",5,"GEN00227735","library","CONTROL.Input_Library_D-1","CONTROL.Input_Library","CONTROL","../data-raw/fastq/FC_07272_GEN00227735_1.trim.fastq.gz",5246994,3887415,0.001610987,35.4,74.0884209130028,88.7678645220144,43.6904028630016
"575","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",6,"GEN00227897","empirical","CTL_FU.RP-119_D-1","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227897_1.trim.fastq.gz",30292,7942,0.003251033,35.2,26.2181434041991,5.29795644682162,0.00467810723781158
"576","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd0_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",7,"GEN00227898","empirical","CTL_FU.RP-119_D-2","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227898_1.trim.fastq.gz",1551887,1179636,0.001821797,35.4,76.0130086791113,57.6124500027289,22.4018961928004
"577","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",0,"GEN00228373","empirical","CTL_RA.A150553759_D-1","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228373_1.trim.fastq.gz",4027763,2874083,0.00162898,35.3,71.3568052539338,17.8415213204737,2.81310181900403
"578","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",1,"GEN00228374","empirical","CTL_RA.A150553759_D-2","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228374_1.trim.fastq.gz",4562941,3259085,0.001519426,35.3,71.4250962263154,16.3850706004351,3.72455304583765
"579","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",2,"GEN00227705","beads_only","CONTROL.PBS_D-1","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227705_1.trim.fastq.gz",1380993,1003893,0.00166916,35.3,72.6935618066131,72.6361913969608,23.8801780799489
"580","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",3,"GEN00227706","beads_only","CONTROL.PBS_D-2","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227706_1.trim.fastq.gz",1809703,1288863,0.001656741,35.3,71.2195868603854,72.6681584630858,27.7879569926008
"581","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",4,"GEN00227707","beads_only","CONTROL.PBS_D-3","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227707_1.trim.fastq.gz",2911105,2036770,0.001692141,35.3,69.9655285535905,80.0166852491482,37.1496292600014
"582","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",5,"GEN00227735","library","CONTROL.Input_Library_D-1","CONTROL.Input_Library","CONTROL","../data-raw/fastq/FC_07272_GEN00227735_1.trim.fastq.gz",5246994,3886399,0.001598893,35.4,74.0690574450819,88.7663051529351,43.6919622320809
"583","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",6,"GEN00227897","empirical","CTL_FU.RP-119_D-1","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227897_1.trim.fastq.gz",30292,7914,0.003084991,35.2,26.125709758352,5.28470180964782,0.00389842269817632
"584","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd50_pep168_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",7,"GEN00227898","empirical","CTL_FU.RP-119_D-2","CTL_FU.RP-119","CTL_FU","../data-raw/fastq/FC_07332_GEN00227898_1.trim.fastq.gz",1551887,1178674,0.001784481,35.4,75.9510196296509,57.6054328418722,22.3948790319437
"585","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",0,"GEN00228373","empirical","CTL_RA.A150553759_D-1","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228373_1.trim.fastq.gz",4027763,2875162,0.001646261,35.3,71.3835943177392,17.8485384813305,2.81388150354367
"586","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",1,"GEN00228374","empirical","CTL_RA.A150553759_D-2","CTL_RA.A150553759","CTL_RA","../data-raw/fastq/FC_07336_GEN00228374_1.trim.fastq.gz",4562941,3260330,0.00153722,35.3,71.4523812602442,16.3897487076729,3.72611241491692
"587","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",2,"GEN00227705","beads_only","CONTROL.PBS_D-1","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227705_1.trim.fastq.gz",1380993,1004282,0.001687004,35.3,72.7217299435986,72.6447679268968,23.8895342944245
"588","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",3,"GEN00227706","beads_only","CONTROL.PBS_D-2","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227706_1.trim.fastq.gz",1809703,1289354,0.001674538,35.3,71.2467183841769,72.672056885784,27.7980928916161
"589","20231219_PASC_phipflow_SEARCH2_debug_trim75.10_n2_rd50_pep50_2024-02-16/wide_data/data_sample_annotation_table.csv.gz",4,"GEN00227707","beads_only","CONTROL.PBS_D-3","CONTROL.PBS","CONTROL","../data-raw/fastq/FC_07266_GEN00227707_1.trim.fastq.gz",2911105,2037561,0.001710051,35.3,69.9927003663557,80.0244820945446,37.1613245280959
